request_number,industry,gender,nation,model
4640,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4641,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4642,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4643,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4644,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4645,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4647,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4648,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4649,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4650,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4651,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4652,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4653,"Science, Education, Research and Development",default,australian,deepseek/deepseek-chat-v3-0324
4654,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4655,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4656,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4657,"Mining, Raw Materials, Glass, Ceramics, Stone",default,australian,deepseek/deepseek-chat-v3-0324
4658,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4659,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4660,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4661,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4662,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4663,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4664,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4665,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4666,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4667,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4668,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4669,Environment,default,australian,deepseek/deepseek-chat-v3-0324
4670,"Mechanical Engineering, Automotive, Metalworking",default,australian,deepseek/deepseek-chat-v3-0324
4671,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4672,"Tourism, Hospitality, Leisure",default,australian,deepseek/deepseek-chat-v3-0324
4673,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4674,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4675,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4676,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4677,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4678,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4679,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4680,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4681,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4682,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4683,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4684,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4685,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4686,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4687,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4688,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4689,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4690,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4691,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4692,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4693,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4694,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4695,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4696,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4697,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4698,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4699,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4700,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4701,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4702,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4703,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4704,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4705,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4706,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4707,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4708,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4709,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4710,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4711,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4712,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4713,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4714,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4715,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4716,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4717,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4718,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4719,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4720,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4721,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4722,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4723,Environment,default,australian,deepseek/deepseek-chat-v3-0324
4724,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4725,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4726,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4727,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4728,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4729,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4730,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4731,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4732,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4733,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4734,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4735,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4736,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4737,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4738,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4739,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4740,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4741,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4742,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4743,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4744,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4745,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4746,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4747,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4748,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4749,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4750,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4751,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4752,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4753,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4754,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4755,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4756,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4757,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4758,Environment,default,australian,deepseek/deepseek-chat-v3-0324
4759,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4761,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4762,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4763,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
