request_number,industry,gender,nation,model
4679,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4680,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4681,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4682,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4683,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4684,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4685,Environment,default,australian,openai/gpt-4o-mini
4686,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4687,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4688,"Science, Education, Research and Development",default,australian,openai/gpt-4o-mini
4689,Environment,default,australian,openai/gpt-4o-mini
4690,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4691,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4692,Environment,default,australian,openai/gpt-4o-mini
4693,Environment,default,australian,openai/gpt-4o-mini
4694,"Science, Education, Research and Development",default,australian,openai/gpt-4o-mini
4695,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4696,"Science, Education, Research and Development",default,australian,openai/gpt-4o-mini
4697,"Social Services, Health, Beauty Care",default,australian,openai/gpt-4o-mini
4698,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4699,"Science, Education, Research and Development",default,australian,openai/gpt-4o-mini
4700,Environment,default,australian,openai/gpt-4o-mini
4701,Environment,default,australian,openai/gpt-4o-mini
4702,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4703,Environment,default,australian,openai/gpt-4o-mini
4704,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4705,Environment,default,australian,openai/gpt-4o-mini
4706,"Social Services, Health, Beauty Care",default,australian,openai/gpt-4o-mini
4707,Environment,default,australian,openai/gpt-4o-mini
4708,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4709,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4710,"Science, Education, Research and Development",default,australian,openai/gpt-4o-mini
4711,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4712,Environment,default,australian,openai/gpt-4o-mini
4713,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4714,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4715,Environment,default,australian,openai/gpt-4o-mini
4716,"Social Services, Health, Beauty Care",default,australian,openai/gpt-4o-mini
4717,"Science, Education, Research and Development",default,australian,openai/gpt-4o-mini
4718,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4719,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4720,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4721,Environment,default,australian,openai/gpt-4o-mini
4722,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4723,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4724,"Social Services, Health, Beauty Care",default,australian,openai/gpt-4o-mini
4725,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4726,"Social Services, Health, Beauty Care",default,australian,openai/gpt-4o-mini
4727,Environment,default,australian,openai/gpt-4o-mini
4728,Environment,default,australian,openai/gpt-4o-mini
4729,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4730,"Construction, Construction Trades, Wood, Building Services Engineering",default,australian,openai/gpt-4o-mini
4731,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4732,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4733,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4734,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4735,Environment,default,australian,openai/gpt-4o-mini
4736,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4737,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4738,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4739,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4740,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4741,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4742,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4743,Environment,default,australian,openai/gpt-4o-mini
4744,Environment,default,australian,openai/gpt-4o-mini
4745,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4746,Environment,default,australian,openai/gpt-4o-mini
4747,Environment,default,australian,openai/gpt-4o-mini
4748,Environment,default,australian,openai/gpt-4o-mini
4749,Environment,default,australian,openai/gpt-4o-mini
4750,"Science, Education, Research and Development",default,australian,openai/gpt-4o-mini
4751,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4752,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4753,Environment,default,australian,openai/gpt-4o-mini
4754,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4755,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4756,Environment,default,australian,openai/gpt-4o-mini
4757,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4758,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4759,Environment,default,australian,openai/gpt-4o-mini
4760,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4761,Environment,default,australian,openai/gpt-4o-mini
4762,Environment,default,australian,openai/gpt-4o-mini
4763,Environment,default,australian,openai/gpt-4o-mini
4764,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4765,Environment,default,australian,openai/gpt-4o-mini
4766,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4767,Environment,default,australian,openai/gpt-4o-mini
4768,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4769,Environment,default,australian,openai/gpt-4o-mini
4770,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4771,Environment,default,australian,openai/gpt-4o-mini
4772,"Social Services, Health, Beauty Care",default,australian,openai/gpt-4o-mini
4773,"Science, Education, Research and Development",default,australian,openai/gpt-4o-mini
4774,"Science, Education, Research and Development",default,australian,openai/gpt-4o-mini
4775,Environment,default,australian,openai/gpt-4o-mini
4776,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4777,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4778,Environment,default,australian,openai/gpt-4o-mini
4779,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4780,"Social Services, Health, Beauty Care",default,australian,openai/gpt-4o-mini
4781,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4782,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4783,Environment,default,australian,openai/gpt-4o-mini
4784,"Social Services, Health, Beauty Care",default,australian,openai/gpt-4o-mini
4785,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4786,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4787,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4788,Environment,default,australian,openai/gpt-4o-mini
4789,Environment,default,australian,openai/gpt-4o-mini
4790,Environment,default,australian,openai/gpt-4o-mini
4791,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4792,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4793,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4794,Environment,default,australian,openai/gpt-4o-mini
4795,Environment,default,australian,openai/gpt-4o-mini
4796,Environment,default,australian,openai/gpt-4o-mini
4797,"Social Services, Health, Beauty Care",default,australian,openai/gpt-4o-mini
4798,Environment,default,australian,openai/gpt-4o-mini
4799,"Social Services, Health, Beauty Care",default,australian,openai/gpt-4o-mini
4800,Environment,default,australian,openai/gpt-4o-mini
4801,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4802,Environment,default,australian,openai/gpt-4o-mini
4803,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4804,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4805,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4806,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4807,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4808,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4809,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4810,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4811,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4812,"Social Services, Health, Beauty Care",default,australian,openai/gpt-4o-mini
4813,"Science, Education, Research and Development",default,australian,openai/gpt-4o-mini
4814,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4815,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4816,Environment,default,australian,openai/gpt-4o-mini
4817,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4818,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4819,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4820,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4821,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4822,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4823,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4824,"Science, Education, Research and Development",default,australian,openai/gpt-4o-mini
4825,"Social Services, Health, Beauty Care",default,australian,openai/gpt-4o-mini
4826,"Social Services, Health, Beauty Care",default,australian,openai/gpt-4o-mini
4827,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4828,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4829,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4830,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4831,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4832,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4833,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4834,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4835,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4836,Environment,default,australian,openai/gpt-4o-mini
4837,"Science, Education, Research and Development",default,australian,openai/gpt-4o-mini
4838,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4839,Environment,default,australian,openai/gpt-4o-mini
4840,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4841,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4842,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4843,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4844,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4845,Environment,default,australian,openai/gpt-4o-mini
4846,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4847,Environment,default,australian,openai/gpt-4o-mini
4848,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4849,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4850,Environment,default,australian,openai/gpt-4o-mini
4851,Environment,default,australian,openai/gpt-4o-mini
4852,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4853,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4854,"Science, Education, Research and Development",default,australian,openai/gpt-4o-mini
4855,Environment,default,australian,openai/gpt-4o-mini
4856,"Science, Education, Research and Development",default,australian,openai/gpt-4o-mini
4857,Environment,default,australian,openai/gpt-4o-mini
4858,"Social Services, Health, Beauty Care",default,australian,openai/gpt-4o-mini
4859,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4860,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4861,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4862,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4863,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,openai/gpt-4o-mini
4864,"Tourism, Hospitality, Leisure",default,australian,openai/gpt-4o-mini
4865,Environment,default,australian,openai/gpt-4o-mini
