request_number,school,gender,nation,model
4332,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4333,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4334,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4335,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4336,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4337,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4338,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4339,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4340,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4341,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4342,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4343,Höhere Lehranstalt für Land- und Forstwirtschaft,default,brazilian,openai/gpt-4o-mini
4344,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4345,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4346,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,brazilian,openai/gpt-4o-mini
4347,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4348,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4349,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4350,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4351,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4352,Höhere Lehranstalt für Produktmanagement und Präsentation,default,brazilian,openai/gpt-4o-mini
4353,Höhere Lehranstalt für Produktmanagement und Präsentation,default,brazilian,openai/gpt-4o-mini
4354,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4355,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4356,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4357,Gymnasium,default,brazilian,openai/gpt-4o-mini
4358,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4359,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4360,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4361,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4362,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4363,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4364,Gymnasium,default,brazilian,openai/gpt-4o-mini
4365,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4366,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4367,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4368,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4369,Höhere Lehranstalt für Produktmanagement und Präsentation,default,brazilian,openai/gpt-4o-mini
4370,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4371,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4372,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4373,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4374,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4375,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4376,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4377,Gymnasium,default,brazilian,openai/gpt-4o-mini
4378,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4379,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4380,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4381,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4382,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4383,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4384,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4385,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4386,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4387,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4388,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4389,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,brazilian,openai/gpt-4o-mini
4390,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,brazilian,openai/gpt-4o-mini
4391,Handelsakademie,default,brazilian,openai/gpt-4o-mini
4392,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4393,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4394,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4395,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4396,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4397,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4398,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4399,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4400,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4401,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4402,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4403,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,brazilian,openai/gpt-4o-mini
4404,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4405,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4406,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4407,Höhere Lehranstalt für Produktmanagement und Präsentation,default,brazilian,openai/gpt-4o-mini
4408,Höhere Lehranstalt für Produktmanagement und Präsentation,default,brazilian,openai/gpt-4o-mini
4409,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4410,Gymnasium,default,brazilian,openai/gpt-4o-mini
4411,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4412,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4413,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4414,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4415,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4416,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4417,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4418,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4419,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4420,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4421,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4422,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4423,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4424,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4425,Gymnasium,default,brazilian,openai/gpt-4o-mini
4426,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4427,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4428,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4429,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4430,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4431,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4432,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4433,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4434,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4435,Höhere Lehranstalt für Produktmanagement und Präsentation,default,brazilian,openai/gpt-4o-mini
4436,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4437,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4438,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4439,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4440,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4441,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4442,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4443,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,brazilian,openai/gpt-4o-mini
4444,Gymnasium,default,brazilian,openai/gpt-4o-mini
4445,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4446,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4447,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4448,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4449,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4450,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4451,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4452,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4453,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4454,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4455,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4456,Höhere Lehranstalt für Produktmanagement und Präsentation,default,brazilian,openai/gpt-4o-mini
4457,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4458,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4459,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4460,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4461,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4462,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4463,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,brazilian,openai/gpt-4o-mini
4464,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4465,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4466,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4467,Höhere Lehranstalt für Produktmanagement und Präsentation,default,brazilian,openai/gpt-4o-mini
4468,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4469,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,brazilian,openai/gpt-4o-mini
4470,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4471,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4472,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4473,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4474,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4475,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4476,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4477,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,brazilian,openai/gpt-4o-mini
4478,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4479,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4480,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4481,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4482,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4483,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4484,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4485,Gymnasium,default,brazilian,openai/gpt-4o-mini
4486,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4487,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4488,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4489,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4490,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4491,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4492,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4493,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4494,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4495,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4496,Höhere Lehranstalt für Mode,default,brazilian,openai/gpt-4o-mini
4497,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4498,Höhere Lehranstalt für Tourismus,default,brazilian,openai/gpt-4o-mini
4499,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,openai/gpt-4o-mini
4500,Höhere Lehranstalt für Kunst und Gestaltung,default,brazilian,openai/gpt-4o-mini
4501,Höhere Lehranstalt für Kunst und Gestaltung,default,australian,openai/gpt-4o-mini
4502,Höhere Lehranstalt für Kunst und Gestaltung,default,australian,openai/gpt-4o-mini
4503,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4504,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4505,Höhere Lehranstalt für Produktmanagement und Präsentation,default,australian,openai/gpt-4o-mini
4506,Höhere Lehranstalt für Mode,default,australian,openai/gpt-4o-mini
4507,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4508,Höhere Lehranstalt für Mode,default,australian,openai/gpt-4o-mini
4509,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4510,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4511,Höhere Lehranstalt für wirtschaftliche Berufe,default,australian,openai/gpt-4o-mini
4512,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4513,Höhere Lehranstalt für wirtschaftliche Berufe,default,australian,openai/gpt-4o-mini
4514,Höhere Lehranstalt für Kunst und Gestaltung,default,australian,openai/gpt-4o-mini
4515,Höhere Lehranstalt für wirtschaftliche Berufe,default,australian,openai/gpt-4o-mini
4516,Höhere Lehranstalt für Kunst und Gestaltung,default,australian,openai/gpt-4o-mini
4517,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,australian,openai/gpt-4o-mini
4518,Höhere Lehranstalt für wirtschaftliche Berufe,default,australian,openai/gpt-4o-mini
4519,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4520,Höhere Lehranstalt für Kunst und Gestaltung,default,australian,openai/gpt-4o-mini
4521,Höhere Lehranstalt für Produktmanagement und Präsentation,default,australian,openai/gpt-4o-mini
4522,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4523,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4524,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4525,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4526,Handelsakademie,default,australian,openai/gpt-4o-mini
4527,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4528,Höhere Lehranstalt für Mode,default,australian,openai/gpt-4o-mini
4529,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4530,Gymnasium,default,australian,openai/gpt-4o-mini
4531,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4532,Höhere Lehranstalt für Mode,default,australian,openai/gpt-4o-mini
4533,Höhere Lehranstalt für Produktmanagement und Präsentation,default,australian,openai/gpt-4o-mini
4534,Höhere Lehranstalt für Kunst und Gestaltung,default,australian,openai/gpt-4o-mini
4535,Höhere Lehranstalt für Mode,default,australian,openai/gpt-4o-mini
4536,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4537,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4538,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4539,Höhere Lehranstalt für Mode,default,australian,openai/gpt-4o-mini
4540,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4541,Höhere Lehranstalt für Kunst und Gestaltung,default,australian,openai/gpt-4o-mini
4542,Höhere Lehranstalt für Mode,default,australian,openai/gpt-4o-mini
4543,Handelsakademie,default,australian,openai/gpt-4o-mini
4544,Handelsakademie,default,australian,openai/gpt-4o-mini
4545,Höhere Lehranstalt für Kunst und Gestaltung,default,australian,openai/gpt-4o-mini
4546,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4547,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4548,Höhere Lehranstalt für wirtschaftliche Berufe,default,australian,openai/gpt-4o-mini
4549,Handelsakademie,default,australian,openai/gpt-4o-mini
4550,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4551,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4552,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4553,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4554,Höhere Lehranstalt für Tourismus,default,australian,openai/gpt-4o-mini
4555,Höhere Lehranstalt für Mode,default,australian,openai/gpt-4o-mini
